ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
third generation,56,0.0012304457633082828,13417190.143838733,56,0.0012304457633082828,13417190.143838733
many case,56,0.0012304457633082828,13417222.137874717,56,0.0012304457633082828,13417222.137874717
cp-violating asymmetry,56,0.0012304457633082828,13417356.212915901,56,0.0012304457633082828,13417356.212915901
partial width,56,0.0012304457633082828,13417350.155698175,56,0.0012304457633082828,13417350.155698175
general result,56,0.0012304457633082828,13417290.121718213,56,0.0012304457633082828,13417290.121718213
indirect search,56,0.0012304457633082828,13416984.237415291,56,0.0012304457633082828,13416984.237415291
obtained result,56,0.0012304457633082828,13417260.146734765,56,0.0012304457633082828,13417260.146734765
wide variety,56,0.0012304457633082828,13417222.140631262,56,0.0012304457633082828,13417222.140631262
signal strength,56,0.0012304457633082828,13417104.178717619,56,0.0012304457633082828,13417104.178717619
various model,56,0.0012304457633082828,13417292.117533876,56,0.0012304457633082828,13417292.117533876
gauge transformation,56,0.0012304457633082828,13417406.136816047,56,0.0012304457633082828,13417406.136816047
phenomenological constraint,56,0.0012304457633082828,13417092.180741392,56,0.0012304457633082828,13417092.180741392
derivative correction,56,0.0012304457633082828,13417318.155316582,56,0.0012304457633082828,13417318.155316582
exclusive production,56,0.0012304457633082828,13417342.168000566,56,0.0012304457633082828,13417342.168000566
deconfinement transition,56,0.0012304457633082828,13417222.212499456,56,0.0012304457633082828,13417222.212499456
supersymmetric su,56,0.0012304457633082828,13417358.125159195,56,0.0012304457633082828,13417358.125159195
gauss-bonnet gravity,56,0.0012304457633082828,13417180.183357392,56,0.0012304457633082828,13417180.183357392
experimental evidence,56,0.0012304457633082828,13417354.116963107,56,0.0012304457633082828,13417354.116963107
loop order,56,0.0012304457633082828,13417320.136773797,56,0.0012304457633082828,13417320.136773797
initial data,55,0.0012084735175349208,13177770.15131192,55,0.0012084735175349208,13177770.15131192
experimental setup,55,0.0012084735175349208,13177810.122339733,55,0.0012084735175349208,13177810.122339733
near-horizon geometry,55,0.0012084735175349208,13177708.172044074,55,0.0012084735175349208,13177708.172044074
relativistic particle,55,0.0012084735175349208,13177768.139025128,55,0.0012084735175349208,13177768.139025128
rotational symmetry,55,0.0012084735175349208,13177688.160484377,55,0.0012084735175349208,13177688.160484377
canonical ensemble,55,0.0012084735175349208,13177668.20483813,55,0.0012084735175349208,13177668.20483813
conserved quantity,55,0.0012084735175349208,13177812.122316983,55,0.0012084735175349208,13177812.122316983
additional constraint,55,0.0012084735175349208,13177648.141660394,55,0.0012084735175349208,13177648.141660394
simple extension,55,0.0012084735175349208,13177522.173869593,55,0.0012084735175349208,13177522.173869593
physical value,55,0.0012084735175349208,13177638.242668295,55,0.0012084735175349208,13177638.242668295
independent way,55,0.0012084735175349208,13177668.143003754,55,0.0012084735175349208,13177668.143003754
valuable information,55,0.0012084735175349208,13177738.127536785,55,0.0012084735175349208,13177738.127536785
physical degree,55,0.0012084735175349208,13177662.197576903,55,0.0012084735175349208,13177662.197576903
baryon number,55,0.0012084735175349208,13177718.135989066,55,0.0012084735175349208,13177718.135989066
additional contribution,55,0.0012084735175349208,13177684.122474106,55,0.0012084735175349208,13177684.122474106
experimental sensitivity,55,0.0012084735175349208,13177566.160485245,55,0.0012084735175349208,13177566.160485245
variational principle,55,0.0012084735175349208,13177706.161992857,55,0.0012084735175349208,13177706.161992857
opposite sign,54,0.0011865012717615585,12938208.135473141,54,0.0011865012717615585,12938208.135473141
fermi surface,54,0.0011865012717615585,12938260.187718993,54,0.0011865012717615585,12938260.187718993
short review,54,0.0011865012717615585,12938350.08083893,54,0.0011865012717615585,12938350.08083893
asymptotic behaviour,54,0.0011865012717615585,12938152.139440052,54,0.0011865012717615585,12938152.139440052
minimal extension,54,0.0011865012717615585,12938060.160201931,54,0.0011865012717615585,12938060.160201931
false vacuum,54,0.0011865012717615585,12938170.247213617,54,0.0011865012717615585,12938170.247213617
cosmic acceleration,54,0.0011865012717615585,12937964.278159231,54,0.0011865012717615585,12937964.278159231
various type,54,0.0011865012717615585,12938204.117229803,54,0.0011865012717615585,12938204.117229803
two-loop order,54,0.0011865012717615585,12938170.14554697,54,0.0011865012717615585,12938170.14554697
current constraint,54,0.0011865012717615585,12938042.165061146,54,0.0011865012717615585,12938042.165061146
more detail,54,0.0011865012717615585,12938174.129302787,54,0.0011865012717615585,12938174.129302787
classical equation,54,0.0011865012717615585,12938208.131759038,54,0.0011865012717615585,12938208.131759038
quantum theory,54,0.0011865012717615585,12938388.089194749,54,0.0011865012717615585,12938388.089194749
cpt violation,54,0.0011865012717615585,12938326.200453345,54,0.0011865012717615585,12938326.200453345
present data,54,0.0011865012717615585,12938204.123332737,54,0.0011865012717615585,12938204.123332737
top production,54,0.0011865012717615585,12938154.209150191,54,0.0011865012717615585,12938154.209150191
statistical mechanic,54,0.0011865012717615585,12938244.140134595,54,0.0011865012717615585,12938244.140134595
normal hierarchy,54,0.0011865012717615585,12938114.347005978,54,0.0011865012717615585,12938114.347005978
functional form,54,0.0011865012717615585,12938126.147889689,54,0.0011865012717615585,12938126.147889689
kinetic equation,54,0.0011865012717615585,12938220.159428362,54,0.0011865012717615585,12938220.159428362
gravitational coupling,54,0.0011865012717615585,12938046.163109781,54,0.0011865012717615585,12938046.163109781
gravitational perturbation,54,0.0011865012717615585,12938116.194638753,54,0.0011865012717615585,12938116.194638753
heavy quarkonium,54,0.0011865012717615585,12938218.173071457,54,0.0011865012717615585,12938218.173071457
qualitative agreement,54,0.0011865012717615585,12938118.148028573,54,0.0011865012717615585,12938118.148028573
statistical error,54,0.0011865012717615585,12938238.115186378,54,0.0011865012717615585,12938238.115186378
systematic way,54,0.0011865012717615585,12938212.117434174,54,0.0011865012717615585,12938212.117434174
kinematical region,53,0.0011645290259881963,12698702.142417403,53,0.0011645290259881963,12698702.142417403
nonperturbative effect,53,0.0011645290259881963,12698666.133327276,53,0.0011645290259881963,12698666.133327276
covariant derivative,53,0.0011645290259881963,12698660.15809434,53,0.0011645290259881963,12698660.15809434
electromagnetic interaction,53,0.0011645290259881963,12698652.157954622,53,0.0011645290259881963,12698652.157954622
new perspective,53,0.0011645290259881963,12698646.126907386,53,0.0011645290259881963,12698646.126907386
majorana fermion,53,0.0011645290259881963,12698608.133468073,53,0.0011645290259881963,12698608.133468073
same form,53,0.0011645290259881963,12698702.13071673,53,0.0011645290259881963,12698702.13071673
seesaw model,53,0.0011645290259881963,12698510.254229736,53,0.0011645290259881963,12698510.254229736
basic property,53,0.0011645290259881963,12698692.106304679,53,0.0011645290259881963,12698692.106304679
universality class,53,0.0011645290259881963,12698576.172389043,53,0.0011645290259881963,12698576.172389043
observed value,53,0.0011645290259881963,12698678.102691237,53,0.0011645290259881963,12698678.102691237
charmed meson,53,0.0011645290259881963,12698700.13455343,53,0.0011645290259881963,12698700.13455343
such particle,53,0.0011645290259881963,12698494.174454525,53,0.0011645290259881963,12698494.174454525
arbitrary value,53,0.0011645290259881963,12698656.123797039,53,0.0011645290259881963,12698656.123797039
brief overview,53,0.0011645290259881963,12698806.088802872,53,0.0011645290259881963,12698806.088802872
two-loop correction,53,0.0011645290259881963,12698628.14585727,53,0.0011645290259881963,12698628.14585727
one-parameter family,52,0.0011425567802148342,12459182.109934691,52,0.0011425567802148342,12459182.109934691
single-spin asymmetry,52,0.0011425567802148342,12459198.183781074,52,0.0011425567802148342,12459198.183781074
recent proposal,52,0.0011425567802148342,12459214.095119989,52,0.0011425567802148342,12459214.095119989
