,article_id
605924,1785510
65775,265366
514794,1490053
538991,1516439
485193,1411055
470744,1303126
414727,1111171
103226,36688
46777,235838
438153,1263500
33833,212032
745313,505254
26548,192892
604015,1814835
21928,196667
52503,228172
631381,1836671
130493,423707
433152,1221729
508099,1472305
399760,900972
536278,1603642
583299,1763373
289991,712418
549884,1665827
237588,613168
666764,1263072
623466,708364
256141,646641
117535,402293
307615,755442
610598,1794110
377617,848802
141974,451757
217832,607500
368082,863583
92074,314650
680086,805658
563147,1648798
103989,35213
291452,723846
653835,1393761
389695,895595
76065,26842
395468,929976
508526,1454190
526759,1509919
706206,415347
771512,630105
215146,604581
762653,600453
591340,1813004
66833,24660
502431,1441230
67092,261539
157646,468705
493479,1352857
291936,720778
771327,645785
184444,523938
445510,1240095
170160,495221
87042,304158
484762,1393979
61574,249874
558219,1706178
314171,760296
53316,227243
271122,698683
661355,1326432
143224,442076
255748,651103
526168,1606330
571379,1773477
437077,1264662
584841,1730358
752542,530032
215927,592866
711869,426115
635261,1475683
506250,1488482
797525,1180266
335237,780804
105542,372598
72606,280143
475121,1383654
423630,1085566
398735,1087077
270893,701440
119747,392284
164028,503711
535302,1629987
255449,653008
171003,509716
463978,1281058
382564,922909
325388,806940
542156,1695345
765463,660967
469676,1331824
152706,479778
76219,283269
169483,499225
771215,642045
515167,1477427
18879,177838
725099,382341
390303,930417
355851,818238
559809,1681761
359620,874434
86814,295913
35724,201406
444092,1245269
469095,1291968
272937,681146
770837,644937
465795,1284984
47287,236693
29691,15580
183862,531634
58068,251609
354064,840912
370609,860575
665348,1207473
549690,1672962
412374,1093523
508351,1465636
93450,320507
85666,306151
470381,1318960
589820,1827334
73085,286989
612866,1784836
50887,228303
394525,963326
789919,1613675
568952,1731845
558810,1711724
96851,336388
253370,648943
787109,1755611
171717,502944
436389,1232209
428377,1244253
490922,1367086
111335,377793
330908,800429
513241,1466209
576625,1744637
203984,554849
155419,466973
413620,1091047
81015,305243
655806,1373394
580634,1708446
292348,716146
187612,527114
33089,15675
701282,479234
444888,1250662
715626,399027
170271,494370
18905,12132
34402,202671
482015,1396140
656040,1370442
606257,1835081
83146,300516
375282,847105
46994,229193
293334,729305
447568,1243189
503004,1492996
60753,248070
585853,1764348
288122,714176
87410,303497
437573,1241415
46128,240115
25645,192683
512638,1480374
248443,658119
79008,289485
562018,1691831
4216,156529
83124,300708
537004,1517210
104597,352755
287037,734387
421659,1115110
50871,229808
156040,480546
61150,249411
681398,873117
345886,820488
533550,1635900
308495,742694
597065,1806855
661169,1333024
759315,759968
503789,1459053
361846,860693
154054,475583
270646,684849
68894,265431
766881,665035
572217,1733238
446202,1268167
265391,681605
19505,184582
103585,359423
183031,539326
533630,1620698
164110,507303
84951,28636
143829,459676
719642,375566
768168,612314
17035,180575
442951,1222849
704460,468167
267014,682365
527495,1609261
84776,305291
76195,26440
771073,642851
235549,636356
198362,563208
683834,811093
84857,302873
3712,9372
793211,1625297
476190,1373261
202539,564068
411169,1204453
103315,361095
202465,565260
395873,924260
559290,1693673
455591,1282001
583778,1771939
102004,359537
92867,316835
436298,1272853
141605,460294
304845,748511
76925,288290
219107,589882
584028,1746331
394771,930193
513738,1439247
572606,1771003
129097,418600
632951,1402367
171923,502794
355701,819628
199705,561747
199083,567213
462386,1319989
74565,277659
578888,1742317
418170,1205653
586814,1734973
422868,1117044
49125,232771
253522,646151
294620,716521
687085,844058
446293,1222517
688325,836755
492635,1388750
219194,590377
463029,1304684
169199,504795
290367,712754
693111,780922
634218,1477812
459606,1312194
233878,624450
110702,372231
741952,599945
334696,787211
374750,856224
360030,867438
155387,467484
130962,419595
129625,416385
560035,1678481
170172,495164
359648,871435
251976,662120
312238,750364
356676,811378
763468,604659
124957,425320
513632,1447909
267019,682210
4068,158486
307567,755859
771537,630998
523996,1638969
169106,501331
154162,474753
219763,585890
172951,493737
292433,714515
530122,1630621
371693,842770
554811,1675267
43706,17476
473240,1402749
609789,1812299
697504,496133
476289,1372568
333515,806674
444268,1235283
20426,179793
627896,1187797
41575,17323
270900,700226
620003,927975
423760,1201968
107166,385964
233782,623930
136127,453113
218016,605705
58776,254454
228468,625242
584808,1769258
131032,422130
183683,539861
538519,1605421
400380,889246
603772,1821240
445845,1233376
233307,627347
251772,665357
329667,789300
72172,26791
467259,1326002
112515,37013
115351,403648
538755,1597006
585664,1847060
484939,1388859
773868,628149
666366,1272845
521779,1598013
46961,230836
508878,1430043
187100,530727
600455,1813609
561192,1651255
139421,452670
705215,419131
329675,786244
764176,679876
102673,34965
19736,186116
586133,1754689
479802,1344012
117545,402846
488091,1355223
72462,282086
155465,467540
35420,15398
609229,1827511
15120,182334
513552,1450746
587258,1768675
602170,1810082
627614,1184665
562515,1673975
327197,798212
508628,1446740
612011,1817078
611557,1817228
30038,204343
120441,399339
771759,636263
169769,498655
274788,690395
50288,234374
586906,1732544
594649,1790254
268213,684240
275549,676957
673332,1256921
78481,278171
179409,524679
112187,373174
742667,594102
666962,1263536
84312,296108
589911,1826203
86101,295056
782888,1771902
660376,1337788
43198,216173
604579,1806837
270169,691467
626253,763912
285328,715041
355322,822823
117909,405456
741025,228663
227988,624361
272809,681079
715765,397499
186608,532929
371482,852750
361960,861087
179112,535485
52647,227373
169444,499950
538006,1644745
92483,321840
475880,1375955
703599,469914
368234,854780
574348,1720267
88338,320590
50857,229206
139394,452256
375976,854119
292648,712502
590690,1818845
247805,653478
416567,1110997
439007,1229517
595198,1785353
236439,623859
447813,1235568
271578,696469
166603,498746
626485,762023
130881,420747
252682,655327
438701,1223639
538465,1606107
199162,567603
411946,1120272
217446,602144
142644,446524
562014,1691959
30353,205636
437197,1258389
3599,156449
103744,35555
254959,661823
382728,925579
335315,779527
661358,1322639
600450,1813876
520257,1610823
331857,787082
9966,168343
312624,745647
398472,943944
184571,527473
636430,1466634
396456,926812
412273,1111737
515961,1421673
130676,421521
599583,1788636
275393,679988
468461,1335145
515495,1465538
378398,878090
28230,191557
48317,229987
211382,589518
356506,818653
468999,1295914
789585,1663139
374813,855535
671840,1233516
302480,743065
619235,945882
490006,1390195
435728,1254698
27074,188798
423745,1205030
253179,649921
184914,539694
420729,1113330
573821,1739991
448410,1211398
103997,35111
690620,825855
400100,886560
119593,392861
253077,649540
337232,836956
131634,416289
152821,472254
153689,478232
367491,853901
156608,476871
233658,624884
43388,220349
104560,353737
89138,318073
111701,38440
398185,890383
530724,1644354
99394,34430
468557,1309606
328273,777977
128928,419463
183432,534488
129612,416167
350136,826716
488325,1372116
220512,581480
111961,38065
621921,796872
531434,1642428
202727,563411
554665,1677713
4655,8980
481612,1339378
323337,779810
421790,1114870
72900,285384
111750,375144
35164,15891
658632,1383118
742534,598972
47362,17768
61502,255146
420418,1960722
4179,156844
143813,463368
139202,440129
587326,1718915
202428,565000
17357,185017
314400,755893
43826,17191
606745,1828505
156185,479583
581889,1731545
149202,469160
19989,183078
353300,813609
393681,892740
423338,1088625
406323,1118026
330711,801324
376710,867573
235932,631113
574999,1752517
621832,796838
149135,472641
390218,944562
571871,1741832
669582,1287959
334612,787288
130495,423328
504359,1413108
51864,236106
559854,1681050
411804,1208877
258553,695269
528504,1599405
312471,749294
632459,1495425
695940,730143
688257,836726
324024,804328
94989,341388
469268,1332940
285005,731992
751376,540530
215178,603425
557705,1673127
350843,840249
377214,856702
127404,422462
129038,418268
156880,473131
202429,564995
220401,588664
38635,222738
171774,503260
272380,686131
689083,832122
251356,668551
447842,1234446
304723,756643
233385,627623
513098,1468647
78904,279654
577635,1766010
139749,452529
420715,1115840
62952,260778
665482,1207063
419986,1127617
255466,652254
233850,622896
157264,470388
233648,627383
21883,193113
740308,236802
368170,859660
119658,392994
8002,166208
560169,1684807
506565,1458974
274348,698494
61399,254670
375661,843156
49592,234720
399294,924585
236114,628961
608021,1894917
392604,915998
216123,590558
51795,20738
585708,1767460
168687,506122
53012,237923
198918,567660
709142,444190
636984,1418808
5583,9095
202832,561161
155808,485400
96599,343552
274166,699858
422708,1121402
436569,1224273
304782,749823
500557,1424219
666060,1278073
538409,1608043
179330,526854
420128,1206642
561586,1703030
324926,797908
481116,1368922
64045,23003
256072,645859
85237,27909
434047,1264226
543628,1681267
504738,1487283
659766,1344001
493364,1358425
47490,18985
313576,771375
19965,12680
418626,1208840
713408,450289
234701,614446
83208,28512
445913,1231508
351797,827696
142514,447296
441834,1265216
617495,912823
697104,855732
396073,894049
109425,381949
437079,1264664
592399,1814612
672123,1221306
237696,611928
665469,1203868
754835,528736
219750,585268
594085,1794389
773500,621199
377914,1120441
686634,841415
76327,26226
481954,1398582
442823,1240682
314037,764086
254832,665064
331974,785192
574317,1721072
272534,684344
69953,266072
563344,1702669
120303,401414
351794,828452
490847,1370142
455107,1285190
551679,1682490
788127,1601664
228550,628491
42823,16367
26730,190775
198825,568758
61063,21435
595522,1781785
410590,1083275
353874,812236
220719,592269
549859,1667045
355349,823039
566868,1749739
59568,21205
274337,696870
32584,208192
703418,475652
536988,1755779
463097,1310037
419958,1128034
673307,1256945
514350,1414215
774942,657449
23103,188929
624174,777526
436665,1220792
127445,420507
538597,1608664
476816,1365051
398568,885089
693860,783541
524473,1606227
256494,653522
609441,1914957
233107,632116
692830,715100
2092,10112
589584,1829442
272460,686140
182519,529975
202841,562522
329716,781740
712106,421210
129963,429099
218695,598132
68845,265357
657544,1312373
274214,700341
353068,815483
183027,538793
186517,534852
183065,537749
675144,1501701
28738,192422
154995,469140
667615,1269747
682636,868167
234267,617966
172051,500867
598711,1815259
291854,722315
271790,691729
491384,1351237
69305,23516
68369,260725
356005,816431
69256,261891
110274,374040
156901,473555
553134,1705850
513842,1427740
35625,15035
187083,530890
335474,778336
356464,810884
73991,281009
331101,794296
292074,720152
492908,1380485
157823,477800
420953,1112824
638472,1489203
72780,276859
270868,699890
757113,552309
575055,1750590
216749,587257
418224,1202502
493136,1371747
464853,1322709
120216,401521
334086,798025
558658,1683709
414160,1125585
306037,770725
794823,1191019
154754,471207
26042,189796
211258,599054
446942,1265527
789457,1664802
14964,12709
294566,717057
63720,24099
489688,1395472
108991,372903
55396,246477
470483,1312784
331318,792387
671335,1239164
252852,651649
422760,1122695
298174,757291
304163,768411
398176,890934
164169,496980
185470,530608
446764,1266798
64046,22957
683092,865724
25905,188830
101630,358835
565319,1774501
183068,537741
536173,1604904
374563,858616
293052,708298
204486,552428
172814,498733
713513,450613
526714,1511870
384960,900859
599368,1795949
143090,443132
26506,193808
513800,1431992
498247,1472292
420276,1121008
33130,203281
292228,717862
492153,1404000
111882,374189
389860,891040
538285,1611332
789382,1662185
54351,249558
84915,303099
219333,588285
169598,498701
523149,1513099
154314,473494
555306,1666035
330257,804425
514199,1416480
562431,1676464
707630,482512
186943,532501
506725,1432011
154039,475046
469969,1330306
772720,629159
493062,1374253
130873,420810
741870,599924
787011,1751560
535090,1645267
253137,650393
131499,416707
667537,1269542
787201,1756392
463251,1298789
89681,323120
66592,262856
420633,1117864
560770,1663605
585213,1722261
128535,421854
553986,1689389
68740,264971
435771,1253394
292117,718209
749893,586695
773834,628768
356481,812013
550656,1694130
186867,531639
791214,1642251
434970,1262332
58713,252213
33116,15487
704158,466926
49582,20675
93365,321048
201924,580334
186025,538213
619160,945880
118432,399712
675230,1504296
274746,690710
399407,916895
521031,1604873
3492,9983
118631,398623
602505,1797619
233053,630988
543579,1681434
395884,918240
714210,451337
566820,1750036
248191,665619
389099,943215
723852,38670
187169,529924
78250,25336
666836,1264036
103037,352777
485658,1372711
43886,214881
304972,750193
628790,1125582
47003,233160
195042,558325
595805,1778507
139662,451347
625993,764283
712793,423693
215853,593666
381191,930842
152920,466447
85368,298155
84180,301624
168619,507320
580279,1720381
142160,450446
440183,1244110
470996,1294697
374698,857263
519476,1622713
504560,1484436
670540,1247279
163615,508590
746897,561495
104646,1240602
271171,698674
344231,836672
236850,618884
446408,1219121
677539,899082
334772,786788
201835,562754
275671,676625
102588,355832
397599,900133
675382,1504972
81020,302964
761120,697131
15427,11520
156096,480803
585012,1726919
51231,226921
397321,1848960
202463,563948
142628,445632
599282,1798039
84298,27447
392814,924691
187377,529439
407420,1116473
104654,361228
418492,1112774
508915,1427405
661304,1325817
214547,589046
585482,1716797
130892,421403
314506,752524
312034,750213
334749,786599
129517,416991
111075,380823
154322,473543
375220,847158
436872,1253035
611607,1832806
81788,305060
627452,1184029
766147,668801
271239,698384
250809,652688
204356,580697
80153,298515
600791,1794713
763620,603732
