,bai,centrality,ph_ph_centrality,th_th_centrality,group
2349,M.Rausch.de.traubenberg.1,7.431918248259437e-05,7.032486939860134e-07,0.00014460528192997602,th
4876,S.Ramos.Sanchez.1,7.42771490245181e-05,4.6130099797857905e-08,0.00014918474274627194,ph
2967,F.I.Takakura.1,7.423486309970284e-05,1.0609922953507318e-06,0.00015128366228707503,th
4429,D.Rodriguez.Gomez.1,7.422979577813421e-05,0.0,0.0002269215768653213,th
4928,M.R.Buckley.1,7.419797994404404e-05,0.00013999317500432113,7.937562116633975e-07,ph
6472,N.Petri.1,7.417297188247472e-05,0.0,0.0001252042483390934,th
4858,K.Sakurai.1,7.415413542505657e-05,0.00014357993562083272,4.6130099797857907e-07,ph
2550,M.A.Vazquez.Mozo.1,7.40849402753598e-05,0.0,0.00024550823529918294,th
4220,A.Yeranyan.1,7.395885133591231e-05,0.0,0.00018201668802490288,th
5835,R.K.Seong.1,7.391541215860268e-05,3.921058482817922e-07,0.00025545933239430553,th
3712,A.O.Starinets.1,7.390157312866333e-05,4.316404421442658e-05,3.403094345587642e-05,th
5493,M.A.Bershtein.1,7.389811337118085e-05,0.0,0.00013264759621980888,th
5626,D.J.Turton.1,7.385512351302269e-05,6.919514969678685e-08,0.00022518594933394935,th
1765,F.Borzumati.1,7.364670432728014e-05,0.00014187773493829178,0.0,ph
6195,J.Harz.1,7.330072857879622e-05,0.00017572283000725532,0.0,ph
1528,P.Oh.1,7.31794448580777e-05,6.919514969678686e-07,0.0001773450269182311,th
1708,A.Pasquinucci.1,7.313542905452055e-05,0.0,0.00019920877712735968,th
2621,Y.Grossman.1,7.310467565465532e-05,0.00014367219582042844,2.6524807383768294e-07,ph
680,J.J.Giambiagi.1,7.288555768061549e-05,0.0,0.00020866950643561025,th
3823,M.D.Schwartz.1,7.281845982021769e-05,0.00013904595617692477,1.731445760369276e-06,ph
786,K.Yazaki.1,7.270103728142405e-05,0.00014964604374425106,3.2291069858500533e-07,ph
452,William.James.Stirling.1,7.266126952957054e-05,0.00014546643696516923,6.743712871834245e-07,ph
6002,B.L.Sanchez.Vega.1,7.26549071816262e-05,0.00014000485288649875,0.0,ph
3257,E.Kou.2,7.26401106102288e-05,5.941617365388378e-05,7.998883558929382e-05,ph
3556,T.Harmark.1,7.26068924375996e-05,0.0,0.00019650378615298136,th
2383,Y.Lozano.1,7.259340038189572e-05,0.0,0.00018686919010613918,th
5311,Joshua.Berger.1,7.255656636307142e-05,0.00013813055527486337,1.6929746606368804e-06,ph
5616,M.R.Bullimore.1,7.25401310999863e-05,0.0,0.0002507657486732874,th
438,D.Friedan.1,7.253573775714839e-05,1.383902993935737e-07,0.00015857990640510286,th
1780,A.S.Losev.1,7.244347755755269e-05,0.0,0.00019562583630026761,th
352,M.K.Gaillard.1,7.243578920758636e-05,0.00013885160039155234,1.98359429130789e-06,th
545,E.Gava.1,7.239542537026325e-05,0.0,0.0001993700627338604,th
2034,S.B.Selipsky.1,7.235506153294009e-05,0.0001417577966788173,5.535611975742948e-07,ph
168,Kenzo.Inoue.1,7.233584065802433e-05,0.00014152714617982805,0.0,ph
3052,N.Irges.1,7.230893143314227e-05,1.8682690418132452e-06,0.00014065067428366875,ph
2220,P.M.Petropoulos.1,7.224812357431788e-05,2.3065049898928953e-08,0.00015387867260945363,th
1615,Fernando.Ruiz.Ruiz.1,7.219648931488498e-05,0.0,0.0002136272016194214,th
4456,S.Tomizawa.1,7.191682558486048e-05,5.074310977764369e-07,0.00015349790707737217,th
500,D.P.Roy.1,7.183994208519738e-05,0.00015038796951599996,0.0,ph
6157,J.Kawamura.1,7.181303286031531e-05,0.00013782136149606683,1.937464191510032e-06,ph
2650,J.Rahmfeld.1,7.18130328603153e-05,2.767805987871474e-07,0.00017843353252310423,th
4049,A.Dymarsky.1,7.179765616038266e-05,1.0494597704012673e-06,0.00015295282137035593,th
4496,Neil.D.Christensen.1,7.179573407289111e-05,0.0001382403765692307,0.0,ph
2009,T.Onogi.1,7.177074693550059e-05,0.0001394974217887223,2.7678059878714743e-06,ph
5274,Sachin.Jain.1,7.17438377106185e-05,0.0,0.0001872659089644008,th
4877,M.A.C.Torres.1,7.168809717336278e-05,5.074310977764369e-07,0.00014616129912202095,ph
5413,Yi.Pang.1,7.168617508587118e-05,0.0,0.0002155598605922023,th
5068,K.J.Costello.1,7.165542168600596e-05,0.0,0.00016336897959911713,th
2750,A.J.Nurmagambetov.3,7.15477847864776e-05,0.00013839029939357374,2.2976633874316393e-05,th
3656,A.Pakman.1,7.152471973657869e-05,0.0,0.00017323774561587218,th
5079,D.Pappadopulo.1,7.143245953698297e-05,0.00013896692564104694,1.5684233931271688e-06,ph
5711,Hiroyuki.Ishida.1,7.143245953698297e-05,0.00014171166657901953,0.0,ph
4431,V.Bouchard.1,7.143245953698297e-05,0.0,0.00017690893272478506,th
2315,N.Kitazawa.1,7.142477118701667e-05,0.0,0.00013380804281365317,ph
6349,Yi.Fan.Wang.1,7.13909424471649e-05,2.767805987871474e-07,0.00017201798889371716,th
5382,B.C.van.Rees.1,7.13786410872188e-05,0.0,0.00022039813922600097,th
1568,Sudhakar.Panda.1,7.127100418769047e-05,0.00013839029939357372,2.4543135179952e-05,th
2138,A.Dabholkar.1,7.123410010785219e-05,2.3065049898928953e-08,0.00020821955490662975,th
4788,Qiang.Yuan.1,7.120180903799371e-05,0.0001639386863316207,0.0,ph
2472,D.T.Son.1,7.118412583307116e-05,1.4252553333973886e-05,3.1032596802586575e-05,th
3926,T.S.Levi.1,7.117297772562002e-05,0.0,0.00022672709905443637,th
2786,T.A.Tran.1,7.110954883839796e-05,0.0,0.0001811140757388581,th
2829,M.Rozali.1,7.108533053600409e-05,1.776008842217529e-06,0.00013031753192894853,th
2252,N.Maggiore.1,7.099422358890331e-05,0.0,0.00015434362557366626,th
6569,INSPIRE-00133260,7.096968118425367e-05,0.0001401345086778092,8.688917413796823e-08,ph
1862,Kin.Wang.Ng.1,7.095578183907177e-05,0.00016128620559324413,0.0,ph
465,J.Wosiek.1,7.093540771166105e-05,0.00013839029939357374,2.6686262733060805e-06,th
3009,A.Armoni.1,7.092118426422338e-05,4.6130099797857905e-08,0.0001616760049365357,th
5300,Y.Tsai.1,7.090196338930758e-05,0.0001384364294933716,0.0,ph
3928,M.Endo.3,7.08750541644255e-05,0.0001379405309205446,2.767805987871474e-07,ph
5547,M.McGarrie.1,7.08097031897119e-05,0.00013783673819599943,0.0,ph
588,B.B.Deo.1,7.078663813981296e-05,0.00013834416929377585,0.0,ph
3051,Sourov.Roy.1,7.078663813981295e-05,0.00013875934019195655,0.0,ph
2282,M.R.Plesser.1,7.077126143988034e-05,0.0,0.00017235742954472977,th
4993,I.Aniceto.1,7.076357308991401e-05,0.0001383902993935737,9.633502507785993e-06,th
6059,A.Kamada.1,7.07578068274393e-05,0.00014115810538144522,0.0,ph
3502,M.Rangamani.1,7.075511590495108e-05,0.0,0.0002111121501366922,th
2695,Washington.Taylor.1,7.069899095019703e-05,0.0,0.00016586654008567283,th
4347,K.Mawatari.1,7.06613180353621e-05,0.0001393974732391603,2.3065049898928953e-07,ph
831,A.H.Chamseddine.1,7.064248157794466e-05,1.383902993935737e-07,0.00015097881921091077,th
6257,Y.Tanizaki.1,7.063287114048677e-05,0.00013885928874151862,5.30496147675366e-07,th
703,J.M.Cornwall.1,7.062518279052043e-05,0.0001399933203615493,0.0,ph
6074,J.M.Cornell.1,7.061643604432501e-05,0.00014106450720925795,0.0,ph
2226,C.Coriano.1,7.060211774062153e-05,0.00013892079554124912,1.383902993935737e-07,ph
3813,A.Tureanu.1,7.05867410406889e-05,0.0001380673886949887,1.0686806453170417e-06,th
4976,B.Bellazzini.1,7.057905269072261e-05,0.0001386670799923609,9.226019959571581e-08,ph
3695,S.Siwach.1,7.05790526907226e-05,0.00013824268307422057,2.9177288122145127e-06,th
1068,P.Mathieu.1,7.057136434075628e-05,0.0,0.00016761646345479038,th
2218,Kajia.Yuan.1,7.053292259092474e-05,0.000138943860591148,9.226019959571581e-08,ph
5167,N.Yokozaki.1,7.052715632845002e-05,0.0001381365838446855,0.0,ph
4226,A.Ghodsi.1,7.049140550110666e-05,4.2285924814703077e-07,0.00014046615388447732,th
6118,P.Bueno.1,7.048294831614373e-05,0.0,0.0001504080690594832,th
5168,T.Faulkner.1,7.046372744122797e-05,0.0001384825595931694,3.6904079838286324e-07,th
2158,R.Iengo.1,7.045873001374984e-05,2.3065049898928953e-07,0.00013126127688731305,th
80,F.Halzen.1,7.044527540130881e-05,0.00013846872056323006,0.0,ph
5797,D.Borah.2,7.044066239132905e-05,0.00013909762759047414,3.07533998652386e-08,ph
4392,Hai.Bo.Yu.1,7.04175973414301e-05,0.00013871321009215873,0.0,ph
1200,R.H.Brandenberger.1,7.041759734143009e-05,0.00013848255959316943,0.0,th
659,J.A.Grifols.1,7.041759734143008e-05,0.00013857481979276514,4.61300997978579e-08,ph
152,B.A.Campbell.1,7.041759734143008e-05,0.00013935903148932873,0.0,ph
5487,S.Krippendorf.1,7.040606481648062e-05,1.476163193531453e-06,0.00013976266986255996,ph
4787,Yu.Gao.1,7.03829997665817e-05,0.00013852868969296727,2.3065049898928953e-08,ph
4642,Zheng.Sun.1,7.037146724163222e-05,0.00013839029939357374,0.0,th
5994,Jian.Bin.Chen.1,7.037146724163222e-05,0.00013902458826579427,0.0,ph
88,G.Girardi.1,7.037146724163222e-05,0.00013834416929377585,7.842116965635844e-07,th
4355,M.Gomez.Bock.1,7.037146724163217e-05,0.0001391283809903394,0.0,ph
3159,M.Serone.1,7.034840219173331e-05,0.00013839029939357372,2.767805987871474e-07,th
1244,Marcelo.Loewe.1,7.034840219173328e-05,0.00013834416929377585,3.059963286591241e-06,ph
2418,Eva.Silverstein.1,7.033648524928554e-05,2.0758544909036058e-07,0.0001419092571731537,th
5699,Jin.Chang.1,7.032533714183439e-05,0.0001484927912493046,0.0,ph
2096,C.Schubert.1,7.032533714183438e-05,0.00013839029939357377,1.8452039919143162e-07,th
2881,Chuan.Hung.Chen.1,7.032533714183435e-05,0.00013827497414407907,0.0,ph
1601,R.R.Volkas.1,7.032533714183435e-05,0.0001391745110901373,0.0,ph
2632,P.M.Nadolsky.1,7.03138046168849e-05,0.00014098127333222007,0.0,ph
5995,Ke.Sheng.Sun.1,7.03022720919355e-05,0.00013811351879478655,0.0,ph
6438,J.Rong.3,7.030227209193545e-05,3.6904079838286324e-07,0.00014046615388447732,th
4054,Shinsuke.Kawai.1,7.030227209193545e-05,0.00013834416929377585,9.226019959571581e-08,ph
5321,A.Crivellin.1,7.030227209193545e-05,0.00013839029939357377,0.0,ph
2731,A.Kundu.1,7.030227209193543e-05,0.0001389207955412491,0.0,ph
4722,D.V.Zhuridov.1,7.029073956698597e-05,0.00013842105279343893,0.0,ph
97,J.H.Kuhn.1,7.027920704203665e-05,0.00013825190909418013,0.0,ph
5882,Kiel.Howe.1,7.027920704203657e-05,0.00013834416929377582,0.0,ph
6480,Wei.Su.1,7.027920704203657e-05,0.00013751382749741445,0.0,ph
2954,Gabriela.Barenboim.1,7.027920704203656e-05,0.00013880547029175442,0.0,ph
648,Chong.Shou.Gao.1,7.027920704203655e-05,0.00013834416929377587,0.0,ph
4466,J.Rojo.1,7.027920704203655e-05,0.00013993565773680195,0.0,ph
1609,J.McDonald.2,7.027920704203655e-05,0.00013834416929377585,0.0,ph
1206,V.L.Teplitz.1,7.027920704203653e-05,0.0001383441692937759,0.0,ph
3612,I.Masina.1,7.027920704203653e-05,0.00013836723434367483,0.0,ph
1907,I.Vilja.1,7.027920704203653e-05,0.00013834416929377582,0.0,ph
4080,Wei.Min.Yang.1,7.027920704203653e-05,0.0001383441692937759,0.0,ph
43,E.V.Shuryak.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
5565,L.T.Hue.1,7.027920704203653e-05,0.000138298039193978,0.0,ph
5012,J.de.Blas.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
4330,Ya.Jin.Zhou.1,7.027920704203653e-05,0.00013792899839559517,0.0,ph
4476,L.Senatore.1,7.027920704203653e-05,0.00013834416929377582,0.0,ph
4939,C.Lorce.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
4790,M.U.Rehman.1,7.027920704203653e-05,0.00013799819354529198,0.0,ph
2912,O.C.W.Kong.1,7.027920704203653e-05,0.00013839029939357377,0.0,ph
2329,M.Nielsen.1,7.027920704203653e-05,0.0001382057789943823,0.0,ph
1300,Z.Z.Aydin.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
1283,K.Yamawaki.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
99,Z.Kunszt.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
4937,Chia.Min.Lin.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
4700,R.Jora.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
5980,H.S.Shao.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
2730,Z.Tavartkiladze.1,7.027920704203653e-05,0.00013834416929377585,0.0,ph
2364,T.J.Stelzer.1,7.027920704203652e-05,0.00013820577899438231,0.0,ph
2497,A.Rasin.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
2117,Y.Shamir.1,7.027920704203652e-05,0.0001383441692937759,0.0,ph
1956,O.A.Sampayo.1,7.027920704203652e-05,0.00013825190909418016,0.0,ph
1677,Pankaj.Jain.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
3549,H.Hatanaka.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
4520,K.A.Hochmuth.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
643,Satyanarayan.Nandi.1,7.027920704203652e-05,0.00013862094989256301,0.0,ph
2196,Xu.Feng.Wang.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
2914,A.A.Petrov.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
2374,A.Brignole.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
5542,E.Sabancilar.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
3093,D.Emmanuel.Costa.4,7.027920704203652e-05,0.00013834416929377585,0.0,ph
493,C.P.Korthals.Altes.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
2997,A.E.Chubykalo.1,7.027920704203652e-05,0.00013839029939357374,0.0,ph
2264,Y.Yamada.3,7.027920704203652e-05,0.00013894805423658418,0.0,ph
3959,J.A.Ruiz.Cembranos.1,7.027920704203652e-05,0.00013829803919397797,0.0,ph
3932,M.Worek.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
3791,M.A.Trusov.1,7.027920704203652e-05,0.00013825190909418013,0.0,ph
3596,J.Urban.2,7.027920704203652e-05,0.000138298039193978,0.0,ph
5873,S.Orani.1,7.027920704203652e-05,0.00013859788484266408,0.0,ph
1102,M.B.Einhorn.1,7.027920704203652e-05,0.0001383441692937759,0.0,ph
3756,L.solmaz.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
3636,A.Gutierrez.Rodriguez.1,7.027920704203652e-05,0.00013825190909418016,0.0,ph
95,S.Meshkov.1,7.027920704203652e-05,0.00013834416929377587,0.0,ph
1113,J.Layssac.1,7.027920704203652e-05,0.0001383718473536546,0.0,ph
4336,R.Aloisio.1,7.027920704203652e-05,0.00013834416929377585,0.0,ph
2026,T.S.Kosmas.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
6375,N.Chakrabarty.2,7.02792070420365e-05,0.00013834416929377585,0.0,ph
3682,T.Dent.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
960,A.Y.Ignatiev.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
2602,Mikko.Laine.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
3472,G.Tavares.Velasco.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
3023,F.Nesti.1,7.02792070420365e-05,0.0001383441692937759,0.0,ph
4127,J.P.Saha.1,7.02792070420365e-05,0.00013834416929377587,0.0,ph
5770,D.V.Kirpichnikov.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
6289,S.Ipek.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
6174,A.Iyer.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
2628,M.Steinhauser.1,7.02792070420365e-05,0.00013862094989256304,0.0,ph
3953,S.Mishima.1,7.02792070420365e-05,0.00013834416929377587,0.0,ph
484,A.L.Kataev.1,7.02792070420365e-05,0.00013834416929377585,0.0,ph
4354,S.Wiesenfeldt.1,7.02792070420365e-05,0.00013774447799640372,0.0,ph
2720,K.N.Zyablyuk.1,7.027920704203649e-05,0.0001383441692937759,0.0,ph
5991,Zi.Qiang.Zhang.1,7.027920704203649e-05,0.00013835954599370845,0.0,ph
3258,Chun.Gui.Duan.1,7.027920704203649e-05,0.0001376868153716564,0.0,ph
3572,C.Ewerz.1,7.027920704203649e-05,0.00013834416929377585,0.0,ph
4702,M.A.Schmidt.2,7.027920704203649e-05,0.00013834416929377585,0.0,ph
4892,Y.H.Ahn.1,7.027920704203649e-05,0.00013834416929377585,0.0,ph
3961,Y.Farzan.1,7.027920704203649e-05,0.00013834416929377585,0.0,ph
2953,L.Motyka.1,7.027920704203648e-05,0.0001382519090941801,0.0,ph
2099,G.Soff.1,7.027920704203647e-05,0.00013834416929377585,0.0,ph
3963,M.Senami.1,7.02792070420364e-05,0.00013834416929377574,0.0,ph
1736,K.Griest.1,7.026767451708704e-05,0.00013827497414407904,0.0,ph
2815,Hyeonjoon.Shin.1,7.026190825461232e-05,0.0,0.00015442435324831248,th
4615,B.Koch.1,7.025614199213768e-05,0.00013839029939357372,0.0,th
777,R.Delbourgo.1,7.025614199213762e-05,0.00013839029939357377,0.0,th
483,S.K.Soni.1,7.025614199213761e-05,0.00013839029939357372,0.0,th
1952,Yi.Hong.Gao.1,7.025614199213761e-05,0.0001383902993935737,0.0,th
2197,M.de.Montigny.1,7.025614199213761e-05,0.0001383902993935737,0.0,th
1587,T.R.Morris.1,7.02561419921376e-05,0.00013839029939357366,0.0,th
4081,A.Alves.2,7.02561419921376e-05,0.00013755995759721226,0.0,ph
1198,I.G.Moss.1,7.02561419921376e-05,0.00013848255959316943,0.0,th
5264,Yong.Tang.1,7.02561419921376e-05,0.0001383441692937759,0.0,ph
6137,Tin.Sulejmanpasic.1,7.02561419921376e-05,0.00013839029939357372,0.0,th
2897,Yi.Liao.1,7.02561419921376e-05,0.00013742156729781873,0.0,ph
1055,P.P.Srivastava.1,7.02561419921376e-05,0.00013839029939357372,0.0,th
6230,A.Tanaka.2,7.02561419921376e-05,0.00013839029939357372,0.0,th
1491,J.Grundberg.1,7.02561419921376e-05,0.00013839029939357372,0.0,th
1006,R.Floreanini.1,7.025614199213758e-05,0.00013839029939357372,0.0,th
262,Shigefumi.Naka.1,7.025614199213758e-05,0.00013839029939357372,0.0,th
2907,Seungwon.Baek.1,7.025614199213758e-05,0.0001365450954016594,0.0,ph
555,F.Palumbo.1,7.025614199213758e-05,0.00013839029939357366,0.0,th
2572,E.Halyo.1,7.025614199213758e-05,0.0001383902993935737,0.0,th
6459,Yong.Cai.1,7.025614199213758e-05,0.00013815964889458442,0.0,th
1817,M.Milekovic.1,7.025614199213758e-05,0.00013839029939357372,0.0,th
4862,B.O.Leary.1,7.025614199213758e-05,0.0001390130557408448,0.0,ph
5285,J.Chakrabortty.1,7.025614199213758e-05,0.00013802125859519086,0.0,ph
1943,R.Brustein.1,7.025614199213758e-05,0.00013839029939357372,0.0,th
188,Anthony.W.Thomas.1,7.025614199213758e-05,0.00013848255959316946,0.0,ph
3605,L.Mersini.Houghton.1,7.025614199213758e-05,0.00013839029939357372,0.0,th
3727,I.Dorsner.1,7.025614199213758e-05,0.00013815964889458442,0.0,ph
5673,Jia.Hui.Huang.1,7.025614199213758e-05,0.00013839029939357374,0.0,th
4592,Robert.Richter.2,7.025614199213758e-05,0.00013839029939357372,2.0297243911057477e-06,th
3625,D.W.Jung.1,7.025614199213758e-05,0.000137329307098223,0.0,ph
2705,S.P.Kim.1,7.025614199213758e-05,0.00013839029939357372,0.0,th
4285,Jian.Wei.Mei.1,7.025614199213758e-05,0.00013839029939357372,6.919514969678686e-07,th
3782,N.Mahajan.1,7.025614199213757e-05,0.00013737543719802083,0.0,ph
5357,K.I.Nagao.1,7.023307694223874e-05,0.0001383134158939106,0.0,ph
69,C.E.Carlson.1,7.023307694223869e-05,0.00013668348570105296,0.0,ph
5409,M.F.Paulos.1,7.022154441728921e-05,0.0,0.00018171299820123366,th
5397,M.Badziak.1,7.022154441728921e-05,0.00013691874921002207,0.0,ph
1898,C.Kao.1,7.021001189233977e-05,0.00013769834789660585,0.0,ph
496,V.A.Smirnov.1,7.021001189233974e-05,0.0001382057789943823,0.0,ph
6183,K.Nickel.1,7.020539888235996e-05,0.00013724759092143823,0.0,ph
5120,Subhaditya.Bhattacharya.1,7.018694684244082e-05,0.00013901305574084483,0.0,ph
3637,Xiao.Hong.Wu.1,7.018694684244079e-05,0.00013825190909418013,0.0,ph
3420,Subhendu.Rakshit.1,7.017541431749132e-05,0.00013659122550145728,0.0,ph
2489,R.Easther.1,7.016388179254188e-05,0.0001380212585951909,0.0,th
6470,Chen.Zhang.2,7.016388179254186e-05,0.000137652217796808,0.0,ph
5112,S.Ray.6,7.016388179254186e-05,0.00013735237214812193,0.0,ph
4786,M.Smolkin.1,7.011928936273729e-05,0.0,0.00012261111434021813,th
4498,R.Trotta.1,7.011775169274404e-05,0.00013631444490267013,0.0,ph
409,T.Yoneya.1,7.011775169274401e-05,0.0,0.000149323133045666,th
3505,I.Y.Park.1,7.010621916779455e-05,0.0,0.00015185951969955155,th
3711,D.Ridout.1,7.009468664284509e-05,0.0,0.00016235104206357772,th
3623,D.Marfatia.1,7.007162159294617e-05,0.00013691413620004226,0.0,ph
6082,Kei.Yamamoto.2,7.007162159294614e-05,0.00013668348570105302,0.0,ph
1289,Z.Hlousek.1,7.004855654304723e-05,0.0,0.00016171137134638077,th
3050,N.Chamoun.1,7.003702401809777e-05,0.0001351842574576226,0.0,ph
4097,K.S.Jeong.1,7.002549149314829e-05,0.00013792899839559515,0.0,ph
3077,D.Cormier.1,6.999089391829988e-05,6.912595454709007e-05,7.030227209193543e-05,ph
3059,K.Heitmann.1,6.999089391829988e-05,6.912595454709007e-05,7.030227209193543e-05,ph
3717,Guo.Li.Liu.1,6.997936139335047e-05,0.00013511506230792582,0.0,ph
4672,G.Shaughnessy.1,6.997936139335043e-05,0.00013668348570105296,0.0,ph
5888,Jin.Mian.Li.1,6.997167304338417e-05,0.00013913606934030576,0.0,ph
2787,R.Allahverdi.1,6.992169876860312e-05,6.15836832301403e-06,0.00013576088370509582,ph
5302,S.H.Jung.1,6.991016624365366e-05,0.00013497667200853224,0.0,ph
841,L.L.Chau.1,6.991016624365365e-05,0.0,0.0001731262645413607,th
4960,Thomas.Creutzig.1,6.991016624365365e-05,0.0,0.00016623340251823189,th
1622,V.I.Manko.3,6.988710119375471e-05,0.00013829803919397803,9.226019959571581e-08,th
