,article_id
254211,643061
273999,676584
516239,1499522
200850,554535
219280,587882
211579,609798
535632,1644640
91474,315240
468587,1308929
481812,1406933
293367,733699
436488,1227512
488952,1400847
503809,1457595
604007,1815292
469200,1288714
84190,28588
571137,1766207
253798,644548
267101,679186
307890,749763
550570,1697367
459545,1315690
111646,382277
703413,475718
549512,1677678
537390,1641769
143379,441186
324829,806520
377449,850497
353830,817532
200942,553873
674193,1256242
513518,1449999
489563,1398607
532648,1635875
149275,484372
110557,371956
451751,1310233
498474,1468612
707722,482904
257967,697395
334248,793346
380879,942512
294774,714167
140968,442618
507930,1475270
485980,1362477
501777,1498061
573216,1760416
77791,281148
305097,759382
325089,787857
667208,1264500
289994,713552
104441,353025
157432,468818
294524,719899
285058,729242
461455,1291983
384042,913858
561280,1648083
579892,1726507
422773,1122572
4257,9767
495488,1424271
187023,530833
49024,238189
233060,630872
585411,1718410
128646,420516
273592,701939
715181,452860
119671,392849
314611,754086
170012,496523
313747,771580
549821,1668909
217202,584204
599021,1807894
585056,1725975
666584,1266262
536162,1605409
97921,334684
104240,34741
411935,1120013
76932,286416
58511,22175
157261,469997
668401,1210249
220069,584357
50507,235379
593510,1798578
448371,1211212
367969,871487
12336,171222
690110,828156
367300,871266
292617,712995
88974,321269
480228,1393766
121256,393868
131463,416522
669606,1281065
330351,805466
561133,1707033
497418,1479145
130488,422795
568997,1731819
446962,1264839
600115,1829410
351927,829578
519098,1626087
103607,35910
110003,38254
273032,677560
610595,1794168
422526,1188192
465829,1280313
480783,1410840
509175,1419238
247721,656986
219258,589885
233596,626232
729239,338040
127719,427936
573671,1772242
419062,1190208
171399,507343
306290,759404
413009,1189988
254836,665534
273474,675023
552524,1675694
466769,1308752
76455,25897
562025,1691251
458616,1298279
752303,539897
619133,945948
5895,160474
446124,1225893
463974,1281056
676318,1510440
314971,746067
64089,267727
104076,355505
551026,1708506
692204,711757
607678,1830581
310979,765261
328856,808529
446814,1210045
589843,1827338
605764,1788707
129004,418785
718363,377374
382288,927483
481633,1338080
484969,1388171
11086,164511
547814,1677925
425994,1257958
719494,373448
393489,900316
345424,850750
571793,1744114
718951,37840
429008,1241700
428530,1268288
51595,21041
102728,355520
237496,613562
30743,203577
376239,878512
550417,1702643
585440,1717723
254917,664825
521596,1599509
466164,1283361
57341,21400
10912,168129
27573,14280
758995,722626
455248,1283305
81445,296329
741916,599369
202607,563030
52627,227379
503867,1452686
291754,721243
561947,1692644
179202,535683
522297,1755777
49810,231495
218591,599394
214500,593551
59554,244955
763388,604616
228753,612867
423178,1112790
272486,685834
750779,582797
44641,220303
235015,617588
217753,606734
5217,159715
215944,591772
510434,1505432
156090,480627
55496,245100
440199,1243845
130082,427485
247767,653699
579200,1770947
185849,523249
233532,626541
332846,779058
311766,755528
2382,152837
155150,467754
164344,500238
422289,1194134
605418,1793049
104684,352392
355141,827391
603155,1834229
42724,16576
490066,1388565
22852,191976
183338,536224
554668,1677523
558864,1702271
468819,1299572
559484,1690892
482132,1392799
476218,1372705
616961,916491
127999,425806
700308,404900
520842,1606301
143403,441110
12481,167151
400175,886354
46998,229895
27424,200590
12851,10880
512622,1481198
27470,192410
273944,688596
211461,585523
527442,1611290
680610,877688
232052,630240
351174,836420
96596,340101
215557,600373
444720,1256955
421745,1207120
512512,1482774
131637,416051
203767,560779
696430,731430
485227,1410059
600577,1810033
612210,1809504
313636,771409
23208,192464
246209,646902
33271,199586
93487,314045
483375,1375323
47031,18327
394878,902038
353619,817794
420865,1116161
352335,822356
98261,338208
558901,1701191
218968,594027
362505,885296
576020,1743986
195123,555284
186024,538229
636767,1411657
746422,567276
544101,1677533
665842,1204451
679943,802100
549312,1684259
96505,340787
660393,1333945
519438,1623175
441032,1220375
497664,1476995
104469,354858
558624,1684808
668400,1210878
52358,229248
618612,944749
288672,708728
69095,23936
372819,862008
484869,1391638
110240,373626
367177,877069
64238,261921
549379,1711767
251677,663623
62858,23713
744013,506474
186531,536033
351698,827838
58037,22858
91749,319196
270349,677085
130702,422382
535066,1645656
293095,716644
392363,930876
610636,1793402
585980,1779362
157110,471857
419376,1113328
293794,731209
734151,354793
537957,1628143
214577,587256
68525,24888
605416,1793015
546953,1646651
667467,1262569
128105,424445
526831,1642730
255604,650601
754856,528845
672761,1223126
714636,454227
561666,1702323
752891,536176
253805,644460
157345,469253
168296,509191
514606,1495852
503266,1482789
115553,394183
578359,1751309
390100,885346
36122,205969
512909,1473591
431753,1265471
184545,527698
547509,1658567
155448,466815
66560,24194
686899,848384
444811,1261034
390295,944546
459904,1302818
749245,512371
446379,1220390
201904,561714
603668,1823592
168389,508990
355849,817034
267892,692486
693298,787382
4503,153330
200463,556281
26440,14059
470199,1335836
584638,1734231
15100,178864
49644,18600
203803,555410
602948,1781564
102184,359267
670321,1243891
412286,1094568
515710,1441231
272826,681329
170711,512827
672165,1220244
506799,1422639
254058,669524
352116,825311
43407,215301
610921,1788558
788556,1677861
436315,1269460
312447,749497
535140,1634642
245792,667060
292223,717210
446506,1250674
419023,1190915
35494,15247
11060,164768
33094,205642
461699,1281689
333952,800681
418605,1085330
557481,1647385
156432,478618
612655,1787203
372759,871355
55671,246220
655720,1372081
696707,733342
608384,1783268
747206,564203
155520,467192
351170,836645
112185,373189
220238,582649
170171,495975
200501,557601
112660,386197
791522,1641093
97745,335671
130293,425153
492834,1382642
612084,1837918
759560,757363
670049,1288961
426842,1253683
709345,442999
508899,1427716
740249,230716
370968,855239
716938,395990
535886,1611398
584182,1742524
203898,554091
752455,539339
471258,1284999
402227,1203429
789841,1613502
471172,1287656
118949,395775
694647,746569
216155,589706
562573,1672033
570032,1723717
704819,463511
375707,848634
169764,499023
167857,511388
766744,662960
579108,1738835
81756,301236
310110,766024
583329,1762026
69077,264344
48229,20632
427257,1251404
753978,535708
574464,1714778
185817,533018
33222,203039
330778,800842
368347,847922
459543,1315818
131305,417412
183059,539495
586619,1741014
753653,533218
10824,164203
441883,1264115
607670,1832788
232767,634655
419152,1182543
527529,1608389
481041,1373299
72648,278831
598211,1788158
130998,419549
504509,1497740
592522,1805307
761343,696099
199785,560978
497666,1476998
131928,432989
51607,20990
310945,766026
216032,589600
742350,591516
353219,815172
203557,557374
89162,319053
673765,1254933
743197,595352
396866,924443
421045,1111248
469834,1283026
550754,1700750
172316,498031
163937,508585
91482,315398
458568,1299989
274119,700048
715749,397912
217304,582748
131125,418474
353304,810559
32109,199733
507283,1506381
535227,1632781
423079,1116172
544470,1673957
354962,828482
685667,882797
141607,459354
481947,1398352
102781,355130
567565,1742992
49009,241096
314625,753691
54630,248366
599143,1803322
700625,403527
81275,298886
545310,1666410
26526,196801
171433,507448
271615,691369
309801,760825
465831,1280073
711975,426187
31885,203075
359961,871148
153738,477446
61094,245035
370192,861140
294079,725981
513236,1465850
481795,1407474
103770,357757
275796,682415
439098,1268961
375121,851422
560762,1663443
529419,1516437
352463,819333
143601,440691
154072,474168
188253,541544
549070,1694465
616642,919300
40299,218547
473882,1395213
47597,229787
598973,1837596
253369,648950
25085,193053
120316,400471
562578,1672032
676798,1513173
77788,281291
661781,1327368
246335,643461
354684,835522
599354,1796379
445761,1235556
411861,1207875
712960,422581
117597,397173
535673,1643878
77537,283049
109181,382146
35260,15688
557392,1668883
423304,1095133
571479,1735784
436999,1216519
185549,523134
119690,392491
120692,397505
560610,1667873
783793,1768101
219348,588007
89134,319666
27588,197485
617528,912964
185576,526798
752653,537981
436803,1217119
460322,1276729
613053,1779439
515386,1505223
40231,219990
797556,1186392
681001,878092
398053,1082273
658656,1387526
72769,279185
58049,253349
35588,203797
274473,695861
233192,630863
632745,1498095
691957,717286
312814,744365
488156,1341613
575851,1754191
169193,501062
142763,445247
622969,709066
110637,37251
423038,1207096
109707,38786
117590,398286
606406,1777005
184156,530969
111195,380784
153606,478279
110058,374991
556204,1704523
758881,723639
417323,1114889
398558,885966
493916,1405130
25722,190477
74524,278472
473893,1395219
626833,719595
749398,515841
90508,316837
127463,419474
654526,1300288
779498,1084308
219556,586948
312720,745250
560777,1663288
730742,320205
383406,917608
335457,794321
327614,789756
501220,1500464
183936,530452
470591,1325670
751371,540368
704145,466727
63750,262907
102339,357296
437710,1234237
154189,474469
157656,467855
515569,1455810
656873,1360279
609046,1804800
673840,1255670
436897,1236899
139931,452314
314049,765810
317577,806092
679960,802726
274531,694053
117578,398769
237675,611920
796491,1114474
15067,179470
78934,286819
272325,685832
655711,1373182
245945,660564
481681,1396476
510634,1470940
199143,565362
377079,863040
285154,723151
352864,818912
447837,1225399
441577,1215583
138487,863221
395480,885276
598705,1815720
330106,781297
526567,1516921
72636,279372
436023,1239859
30231,209916
659947,1341074
552143,1689294
434420,1215713
128154,425109
574725,1762578
383024,924319
408692,1107638
31796,205780
69402,263038
750457,584958
78147,25422
502593,1422391
302835,742333
761225,696225
782952,1776204
446054,1227542
508569,1451759
470109,1326438
616872,916493
118938,396281
50591,233678
127728,427551
734579,352913
308606,769390
768719,680061
586270,1752376
187895,526152
396263,930439
508783,1437927
469315,1287076
397879,891657
749099,513604
616913,916532
425482,1263160
4256,9768
75809,280180
757101,552079
538841,1590047
664761,1204681
201994,568537
261479,681614
403784,1184151
535461,1624703
27594,14235
17186,178655
690098,828232
235199,621805
291518,723649
759035,722704
618988,943723
140428,447920
369470,851260
392651,900122
519455,1622710
332942,777401
374489,863074
586319,1750716
155120,469396
153285,481385
199267,564453
53240,234092
376336,877693
407157,1115705
42493,17131
549579,1676213
218755,595178
422887,1118460
448470,1254317
90187,315111
562894,1658917
440844,1225965
118972,397148
232874,633892
514734,1494102
587359,1717510
459871,1304288
271776,692383
548625,1707472
595036,1787481
502045,1506460
581920,1727182
77378,288000
67489,24434
25040,12906
355726,819947
55216,248105
69690,270411
500646,1422749
457315,1298301
444602,1264502
749168,512548
199091,567055
3529,155110
172048,500442
377979,819731
413327,1122683
154634,472160
46859,237045
515017,1505648
753151,531252
30816,218762
544090,1677567
509011,1425530
762585,600482
324843,1650035
399963,894388
658705,1386510
272301,687461
682323,866436
351198,838248
773424,626822
331251,792389
486978,1405420
772702,629160
530534,1616202
534969,1607825
155884,480347
612319,1804352
491314,1353150
447576,1242887
182590,525811
40979,220193
61362,1453670
536398,1600813
599795,1780811
294812,714074
255791,650171
454758,1286863
199263,564981
487905,1390978
331078,797376
187503,532993
233095,633901
218071,605727
46660,239389
761907,693469
375416,845768
514821,1489099
467336,1293707
188241,523306
130329,425038
446139,1225551
454650,1287715
535519,1622756
609232,1827364
489929,1390130
141012,441996
372168,874479
372160,872644
59965,244706
156769,474052
293672,732772
490130,1387456
311825,756632
514046,1421448
667279,1262722
617357,913197
85203,297952
513481,1452576
186655,533137
580331,1737017
604264,1811920
417216,1086155
713129,425500
236710,622350
118600,398342
368406,854336
447908,1232413
66717,264230
787323,1695834
325031,791594
50354,20996
561603,1710434
397562,900412
140205,447282
290839,730980
110405,376955
596742,1817491
81246,298844
497788,1475255
101653,358825
465849,1278204
332588,781906
515846,1427306
585984,1762921
292363,717296
604348,1810214
504367,1413099
179670,522778
291741,722135
537012,1517202
559656,1685450
516332,1496116
509814,1492531
561080,1653156
13179,170878
437116,1263364
290848,731760
272777,681252
388605,1086722
118225,400483
52776,231487
582171,1738318
314409,755448
576010,1744762
600326,1818827
334111,796905
254474,642996
2143,9859
394228,885997
246224,645833
314801,749179
7209,173070
186116,539129
467879,1312392
479347,1403520
584085,1744452
98075,333942
744599,508948
287399,725785
125085,418196
468990,1295917
59039,251367
599752,1811529
685411,883669
352185,824884
459683,1310000
334484,791284
625581,766315
203030,560648
376938,863350
405680,1123854
203488,556533
562532,1673379
236117,627641
186418,534915
120054,402071
456601,1328933
438229,1258416
26659,191298
681898,860659
215834,595944
585922,1773843
422647,1121145
179476,527274
187618,527012
97845,345063
363976,853309
92509,320692
393698,893806
766876,665512
553509,1699595
310908,766843
515769,1435086
489919,1390993
765038,674312
217496,582240
3725,154162
538751,1594925
375146,853085
335789,778043
673035,1227245
591925,1809184
59570,21194
169770,498572
118517,399687
306533,747074
397309,913588
460338,1275954
168337,508723
59468,21439
512200,1490671
202542,564729
795138,1197908
500986,1419033
186169,541263
418979,1204621
139923,450360
435247,1225812
220681,594975
459571,1313594
131092,420193
445044,1252085
115380,400860
437252,1256314
679162,807388
102865,356609
27647,14196
537685,1636236
533590,1628816
355606,819264
270805,676180
168257,508252
423806,1192070
68015,264318
9400,10728
496130,1492263
526280,1600786
198988,566899
215113,603730
377652,846168
584637,1734038
154403,474037
389596,1080735
419867,1184498
203284,559050
423290,1094505
788941,1677087
26744,13614
691677,853600
135879,454546
611740,1828522
678992,800533
291582,722826
481262,1358214
493470,1352861
568017,1739980
377651,846174
512456,1484529
610755,1791638
217116,584342
330979,800978
480855,1380184
33896,207528
437069,1265223
486796,1336070
275285,681346
203758,554915
131460,416529
183328,537039
129104,418318
43838,216647
538229,1614343
368375,845414
500732,1421907
514005,1422789
292491,714904
70028,268204
529371,1518365
308004,747920
754487,527189
110223,374030
561860,1696307
94893,336180
148989,477246
42566,16911
120606,398288
218831,599824
621416,799907
72464,281782
496452,1488255
156285,479257
183643,533539
265229,686708
291170,729408
418329,1128465
314895,748894
163919,509270
558603,1685769
55468,245715
752790,536531
512409,1485371
700587,403850
701171,479837
141234,441319
773149,627940
492899,1380925
149360,471273
536795,1520881
63633,24335
187848,525102
11711,10861
504771,1486382
487057,1403784
686423,847925
548477,1651263
60004,245894
458211,1305310
8363,170489
199097,567370
657487,1319758
109665,377470
665596,1209071
103946,361129
651319,1422629
345831,822178
519742,1618730
255525,653184
349110,825693
620095,926270
751175,540143
485007,1387495
91489,314136
532170,1670579
233430,627787
585243,1721367
407167,1117474
76187,26895
560557,1708729
537694,1636222
612209,1809696
410538,1202559
40921,16229
515511,1463301
468069,1322735
58155,22143
792036,1634247
71518,284056
423306,1095272
675810,1514269
536100,1606339
377137,858950
755558,525659
7404,166246
187370,528387
121275,393683
290624,735633
25155,195529
127733,427565
14900,183505
493242,1365318
1011,9011
418779,1089738
77070,284083
589572,1829287
753108,531787
586263,1752765
742609,594201
142118,450560
267210,674870
537145,1514270
139122,446084
255571,651667
461377,1298407
678202,898758
462137,1320596
275716,675709
368320,850586
314407,756947
247514,666374
504005,1436361
148986,477935
354865,830931
233466,626883
110549,372314
745297,505002
93210,314322
330748,798910
757065,552252
155841,466115
537597,1642604
420436,1118438
412963,1193346
469022,1294776
586405,1747563
156279,479129
111793,374837
85074,299275
492025,1407173
436749,1215317
349222,811430
471249,1285385
384854,1081645
332907,794354
499646,1444943
630128,1806264
377279,856197
782452,1707167
673657,1252848
325145,786378
481948,1399047
411947,1117552
396531,927008
49823,229624
458925,1285228
437525,1242646
404123,1187733
326606,784553
371206,849794
489992,1389873
115671,406540
228918,638179
515028,1505225
188140,523957
104648,356375
453819,1294115
140752,443712
563282,1704806
742702,594217
188260,540106
312022,753741
796638,1112358
19923,181886
310444,743162
777631,1090727
355062,829589
110657,371546
37609,220213
35608,203251
184337,528810
184026,540672
504442,1501830
267672,695157
376301,876777
530473,1620182
527194,1624415
585423,1718352
748781,514547
482198,1390959
389649,1081788
355826,818455
554319,1683471
515243,1473852
792055,1631815
455145,1283863
354443,837546
555867,1651777
513542,1449093
10975,167640
413271,1183814
704123,466179
783805,1760382
389055,946968
437515,1243162
51809,236114
307560,756734
479875,1341086
22951,13568
611973,1818941
458025,1312999
397707,896242
22727,14216
373050,882064
220183,583350
335453,799680
331016,794301
80248,296281
750001,586975
118533,399408
680315,879383
506527,1462249
240848,655415
526556,1517489
458724,1293699
157369,468999
616892,916318
691865,710355
102686,34898
592378,1806054
612988,1834648
585389,1719330
681407,873912
5114,1453752
526731,1511125
157450,469006
24438,189343
55782,255113
592936,1802339
629455,1122699
41692,16493
696596,734396
596777,1809276
354779,830551
34501,14466
98139,333088
351910,827610
51858,234555
109672,376637
83594,303504
397131,915838
143418,441096
268722,677633
156990,471421
94779,339388
375741,847907
172003,499719
491872,1336098
602385,1801683
203171,559357
255304,654545
390137,885888
59179,249274
351450,834212
39066,214244
294404,718220
305092,750163
466950,1309622
780680,1081920
33799,205335
87008,27027
332893,804789
682313,866012
508177,1469442
31877,202674
85155,28106
748476,511819
796082,1112796
253112,650585
368550,858427
51118,231685
47331,233546
334890,785960
23331,12899
200242,557720
153411,479079
69102,23877
149106,472953
356458,813196
331039,794095
186249,537622
412515,1220869
575018,1752293
346134,811481
34419,199686
130663,421640
60973,21551
651631,1420671
313325,764747
376648,874682
77815,280949
495996,1494044
569311,1729126
332934,776546
306324,755417
157263,470389
291199,730479
215215,601337
516295,1496654
427126,1252503
666561,1268334
85442,296382
335405,778770
759252,759686
581935,1725460
663160,1352850
484100,1340483
34820,205252
437266,1255825
551504,1696582
369080,850095
36391,208657
311869,753368
234977,612469
610837,1790706
211322,589586
52436,228299
28227,188845
561586,1703030
167990,510980
112378,37422
55204,249349
624866,773506
104367,34494
766809,665871
85332,296238
204133,553150
492034,1407171
535374,1628120
217126,584431
552412,1710013
310522,770262
550098,1653952
276013,675708
368453,883617
452177,1334292
352535,820841
574972,1753375
185126,523699
443898,1233116
561796,1697692
550244,1645911
153706,478282
38991,216507
372136,873464
194888,564890
93438,320482
273872,675610
291972,718977
377373,852982
172164,497762
423192,1108176
63465,261191
671094,1247887
179130,535061
10662,11127
59633,250598
445545,1239363
58495,22217
44372,220410
28232,188947
620370,924540
149003,477806
793779,1629318
694255,749520
182427,538416
549460,1709167
32387,15812
435946,1242686
66752,261441
214585,586922
586922,1731280
423033,1206349
350665,810059
355346,822639
86435,298626
288115,714006
611698,1829460
171763,503108
370017,872538
142167,449442
118016,402143
660785,1334527
310016,774088
578849,1743006
418176,1207272
532259,1510871
274805,690297
619221,945670
600152,1828156
587310,1719972
199862,560931
463708,1287912
65546,260573
574214,1725474
42300,17730
56883,21614
293224,717138
82732,28353
75599,286817
676887,1519765
626119,764810
43993,16721
537421,1640663
68793,265430
350028,839059
658780,1381564
400077,890735
622317,798275
352273,822463
354663,834890
227446,863507
724016,381670
750691,583664
497966,1474949
27025,197025
582925,1755213
609903,1809471
185030,524971
3670,155873
574262,1723934
447963,1231520
38975,214783
11501,168028
469244,1333408
66672,23375
757678,729605
503909,1449079
573659,1772999
583481,1757760
273972,675140
699824,401357
658981,1386683
184739,525956
35935,204391
741539,251356
237373,614680
581943,1724181
784774,1786047
584890,1729232
334986,782455
670745,1249887
111983,37961
537979,1625340
52859,17741
251941,661390
412878,1189188
599157,1802524
153871,476669
693202,787215
237093,617568
86847,27380
587267,1768925
118709,398475
747324,564710
413030,1191020
183769,531681
312306,748292
184588,527340
599202,1800925
182596,526310
539417,1635308
627441,1180213
254369,649767
458293,1301250
620059,927385
412562,1084331
535586,1620715
275021,684130
333526,806334
616859,916813
863,153917
3118,157346
491568,1343522
589527,1829797
202716,562514
396269,931243
445597,1238606
8263,166691
526580,1516766
325372,807892
216802,585594
114018,404779
332055,786693
44114,214198
436689,1219948
102363,356938
389924,890314
39347,212889
291542,724862
612500,1808478
228658,626022
310709,768150
468696,1305297
59374,250177
92237,316118
794812,1198156
38971,216822
481640,1337473
545049,1669617
479436,1357212
587100,1735627
93150,29420
108917,375392
603794,1820120
220342,583065
103743,35567
22682,14236
149222,477243
183330,537032
293310,708221
770924,643635
395235,926492
512626,1481058
611971,1818200
228352,636428
276012,674941
330785,800786
90599,317050
255250,657418
285521,711130
555582,1657945
445994,1229040
400444,946692
462856,1307239
596018,1833608
74290,290015
375697,845031
370634,862106
707707,482509
755844,559413
332928,778568
398617,939942
536791,1520875
471690,1328657
17948,177169
712023,421605
58367,249087
25651,13781
334167,793493
275593,679446
474176,1410781
489661,1396169
120546,398798
535973,1609273
218624,601022
152941,468146
127395,422154
783502,1762012
632996,1408600
539131,1511891
368200,856239
131204,418343
286459,723662
31813,15596
659728,1346961
604777,1802115
446074,1227211
440002,1251535
355008,829141
475786,1376262
503724,1466295
39152,213378
516224,1500246
400280,1119813
270374,675447
450378,1322879
678462,893100
389181,929518
120233,401636
575162,1746278
61885,254478
779463,1082434
168872,503096
10246,170743
452139,1334501
607800,1808857
660341,1335049
420013,1126975
130865,420587
18978,180042
265223,687618
248200,664931
110944,380861
435980,1241825
466178,1282635
436560,1224803
414647,1114330
349275,813016
586165,1755690
661589,1321352
422849,1118606
539053,1515052
112276,373333
272271,686722
447833,1235048
102181,359384
419137,1184821
52545,18094
235541,634667
457268,1333241
59792,246095
311429,757923
695982,737012
18972,12212
511534,1495047
68165,269655
508210,1468630
96962,341991
421286,1093548
188158,523895
233177,630027
134508,452714
445301,1244678
796838,1115293
715739,397181
442939,1224280
76809,285945
561623,1726778
395790,927691
529392,1517214
5903,158844
157918,466374
396234,930858
376741,867304
603366,1828812
352213,826713
254924,662766
372131,873190
187870,525267
584069,1744787
235587,636572
668776,1210897
525737,1621583
435356,1220592
775479,658864
115585,393918
689071,832961
351609,830569
389876,890324
447620,1241466
544412,1674577
295141,707829
307895,750002
72457,283328
168993,504340
186659,538572
184477,530444
492231,1402403
112365,372515
445245,1254799
415882,1182504
253745,644924
154545,471719
314737,751167
200041,560448
274262,697385
331666,791125
64241,267738
393580,896961
775544,654648
711635,427553
266846,692516
315138,744384
611811,1827854
121403,393441
414607,1116242
481749,1408874
387827,890235
130948,420490
587507,1767855
421015,1102898
393510,900984
516255,1498589
233094,632148
211453,588301
369351,881163
156114,479586
65760,263635
667030,1264527
658549,1387569
563326,1703926
612958,1782252
96258,337350
96867,335172
128540,421747
397228,914191
59943,244875
563181,1646714
751148,540924
534981,1606356
415112,1208944
503770,1462255
462783,1309110
584270,1771864
71517,284062
407243,1115586
393677,894255
91913,318279
493441,1355413
531475,1597545
556229,1704507
203484,557199
586669,1739361
185750,533502
215709,594712
611005,1785648
92661,319236
536598,1597134
252115,658266
418264,1189192
560834,1662308
203812,555746
374033,871189
447537,1244544
445726,1268359
616442,963321
153186,481495
626844,719396
10734,165289
34599,208638
513810,1430917
291575,725016
294562,716302
469323,1286917
632086,1495426
378398,878090
374462,863322
40612,220850
514536,1511556
496700,1486029
457234,1334555
696572,734182
272170,687881
287253,729151
234725,614352
219169,589627
771362,639908
448291,1218043
519075,1627582
609914,1809205
285558,718341
194978,560997
142054,451505
120444,400008
272285,686812
251563,667570
585956,1764085
85654,306395
271910,690485
98187,348137
562528,1673412
34334,204542
574501,1713919
741880,599465
233610,626736
27107,197040
309943,747054
560723,1665240
523747,1508820
529137,1599837
420080,1206888
295249,750758
514242,1501708
27348,188747
752638,537392
204531,562160
368541,853501
441520,1209266
352924,817666
264347,696148
392637,914189
103721,35707
443488,1263410
4375,154297
512587,1505441
510983,1449918
350052,838390
580265,1720280
311572,757970
141907,452944
446522,1240564
187499,527913
459170,1312245
425978,1257972
140006,447822
118703,397712
112195,372780
257809,699703
526790,1508480
171720,504281
166609,510423
377910,861618
523612,1640233
252705,654641
509437,1413728
397561,901436
555317,1665854
172078,499596
54629,248367
441523,1210428
526705,1512095
118876,396775
609593,1815224
446735,1216682
157781,467657
536057,1607902
112415,371722
57511,254655
188476,552460
83514,26891
625717,761507
288229,712324
272267,687129
612392,1836687
587549,1765796
96495,33559
121303,394436
378251,822604
354968,828126
455489,1331333
489969,1411097
563090,1651270
489748,1394561
233902,622610
488492,1355408
550386,1704130
578470,1748814
473003,1340852
600482,1812970
685843,885896
470928,1297944
442850,1237105
232143,621616
291370,726160
335100,782654
136266,447626
753433,534687
412226,1111022
737772,26875
91871,30360
784340,1717865
141390,440616
574114,1767900
253288,649057
398867,944880
580012,1725740
286628,713712
602920,1782990
108472,384978
375166,852342
662241,1323221
182584,526035
612889,1785630
488118,1347269
252996,650324
290936,732252
558732,1680440
142960,444774
215672,594849
187862,524496
313297,753200
650762,1426846
539292,1643081
703299,475858
562462,1675784
442733,1254570
770932,643259
557591,1679412
398878,963376
673700,1254315
679702,804546
332755,779226
768032,614667
4522,154221
374344,860844
70005,260712
235433,612324
377619,848903
518277,1634815
43215,222134
287035,734172
352231,823264
199183,567106
359624,874385
330466,805234
680156,805696
130834,421184
707358,483425
78831,279619
442751,1253557
355182,824651
527023,1632759
481656,1396481
51306,17829
507637,1484153
236883,618038
186955,531792
469092,1291966
52773,231498
627215,1181878
307370,759060
527159,1625749
4027,156699
678931,800063
119033,394845
435292,1223652
581833,1742208
115559,394245
314525,752540
462778,1309108
559925,1679893
254226,643742
665448,1207267
609307,1836146
121328,393397
310590,770390
398524,1111379
200113,559485
751351,540042
38745,214822
492664,1390226
131344,417947
268032,687136
40256,218673
423699,1202325
609970,1808170
490336,1383139
155334,468305
574345,1720402
390479,924619
33048,207859
104534,352971
676100,1514534
581934,1725709
487788,1409112
393697,894329
481062,1372084
562303,1679184
354007,838065
673255,1254483
22988,13636
274533,696476
611518,1860595
538951,1517545
309906,751013
602364,1802375
397507,897788
693340,786904
335784,799671
559143,1696533
375219,853190
374193,865414
103535,359116
509127,1421422
535518,1623031
49996,231238
72838,276606
393868,889484
125260,433515
374467,861118
149233,466628
182615,525078
707936,449486
43327,221591
581706,1765019
107241,377594
270162,691926
512657,1479981
470417,1316539
5178,157952
574583,1767649
483517,1386695
354244,840108
453353,1298257
271088,699943
471443,1333263
255602,651250
703665,469844
658206,1312763
390027,897551
716425,398359
754148,529475
4999,159577
515580,1454270
629312,1124348
447481,1246930
463389,1324774
233680,624459
290144,730151
796922,1111845
558547,1692088
750595,583376
270699,683426
68031,271614
662186,1321703
621872,796585
59156,22322
660633,1333678
253267,648511
354754,831693
118058,403037
253300,648886
455373,1282577
87084,297137
470470,1312792
219991,583570
591686,1811107
88946,325512
331877,788598
331856,789358
475050,1384088
725815,340361
586480,1743993
120015,403056
251510,667156
658960,1381266
458239,1304319
368513,870764
481830,1405437
332927,778183
96854,336197
436868,1220856
432181,1225636
374938,855760
86824,296717
139103,445476
709440,445122
420423,1118591
131598,416419
416438,1113308
273939,696540
30537,205770
450127,1336146
505015,1475282
497506,1478375
397459,1081643
536507,1598632
98037,334524
422502,1184511
271185,698370
632414,1499732
96489,341758
471267,1283635
369950,875276
164404,494098
121162,393798
68962,263853
156746,474431
622265,798135
708713,448665
759610,757238
708004,449111
13033,172983
762307,695561
396837,921802
584636,1734036
199810,568313
400351,886428
63282,261804
467571,1282921
591643,1836676
749895,586407
38915,220941
253123,650402
350216,817560
607889,1794135
531748,1519401
272401,685465
748590,511792
335127,784688
149209,468748
272504,685565
66638,262464
702882,473910
512187,1490911
569780,1725509
585337,1768440
97349,342102
312042,751559
352133,827384
458703,1294668
91463,314634
456827,1328599
697775,498877
448194,1222538
471123,1333881
254447,668744
448142,1267684
391126,963374
32509,15029
265354,682183
353874,812236
488213,1411128
69875,271425
756125,556509
218664,601010
422909,1120309
11809,166759
578657,1746616
313087,743066
471358,1280742
55292,251603
481996,1397002
109317,380845
493115,1372629
35668,201756
609362,1821967
574274,1723262
275509,678983
252668,655019
104351,353606
407082,1208623
773465,626958
215505,598511
246497,642297
109959,375729
787364,1696368
117512,403109
98111,333820
362041,861393
77926,25852
412390,1094160
40363,16793
154749,470120
203676,555302
163973,507230
538852,1589856
332315,784037
723990,381058
188022,524732
483896,1355565
353939,811186
119047,395635
153585,483892
17208,177047
169086,504788
421116,1108157
103302,361495
762037,693651
219414,588005
549904,1665228
360323,880065
492425,1394880
674648,1599591
102409,357764
468073,1322590
252935,651948
398283,1111363
689512,820610
508989,1425683
8425,169870
652385,1458407
19000,12083
218440,601538
201194,553286
67698,262313
199080,566858
46902,230633
715633,399278
293744,731211
608122,1797653
333228,805048
308871,742975
111273,379294
785037,1741403
130359,424978
573735,1742764
535164,1634268
81482,27609
558935,1700648
420374,1121023
188001,524940
118697,396977
616850,916074
535610,1620489
489058,1393319
77558,26446
67690,262685
491056,1383987
533883,1645674
251199,651673
